duration,n_pkts_total,n_bytes_total,src_pkts,dst_pkts,src_bytes,dst_bytes,rate,rate_src,rate_dst,pkt_size_min,pkt_size_max,pkt_size_mean,pkt_size_std,iat,protocol,conn_state,label_multiclass,label_binary,label_family
0.1907708240807762,-0.10243597374759404,-0.21792274746119603,-0.1860411478064247,-0.16868979759413125,-0.1399930668882577,-0.33589122473071187,-0.17094700518670036,-0.23650269262730336,-0.23865123062978208,0.0,0.0,-0.029006754581904746,0.0,0.20593648121486244,0.0,0.0,Shellcode,1,shellcode
-0.2661106587985129,-0.19667188312469627,-0.4311941121523127,-0.1860411478064247,-0.379952234002974,-0.45349082601619894,-0.44638829600650876,0.020541386389106898,-0.12862803813502435,-0.11738600310208691,0.0,0.0,-0.6117015199790793,0.0,-0.06436334593824006,0.0,0.0,Shellcode,1,shellcode
0.8652425928356126,-0.10243597374759404,-0.28274290106807115,-0.1860411478064247,-0.16868979759413125,-0.2546781662319577,-0.33589122473071187,-0.3619017866503155,-0.47788705815289845,-0.40505627088443685,0.0,0.0,-0.2468717637824875,0.0,0.4160190604456342,0.0,0.0,Shellcode,1,shellcode
-0.21962516755615627,-0.19667188312469627,-0.3882430590033306,-0.1860411478064247,-0.379952234002974,-0.3774983217839182,-0.44638829600650876,-0.010028589147770444,-0.13137152286794246,-0.14278886926386997,0.0,0.0,-0.46991450913863336,0.0,-0.013796225308455928,0.0,0.0,Shellcode,1,shellcode
-0.08622951540422084,-0.19667188312469627,-0.481345055303769,-0.1860411478064247,-0.379952234002974,-0.5422219625140763,-0.44638829600650876,-0.08411950510251402,-0.26582211536978984,-0.20468234344643935,0.0,0.0,-0.7720901453148572,0.0,0.015324175047476789,0.0,0.0,Shellcode,1,shellcode
-0.3170593568799525,-0.19667188312469627,-0.44445072367506594,-0.1860411478064247,-0.379952234002974,-0.47694550368741234,-0.44638829600650876,0.058045046926681276,-0.09991136670394339,-0.08630864708492032,0.0,0.0,-0.6554231878312298,0.0,-0.1321964099374206,0.0,0.0,Shellcode,1,shellcode
-0.2702952188177658,-0.19667188312469627,-0.350845782067671,-0.1860411478064247,-0.379952234002974,-0.31133201112440306,-0.44638829600650876,0.023450273614356313,-0.07394386149628256,-0.11497229491901031,0.0,0.0,-0.3428592864934268,0.0,-0.08896312505348208,0.0,0.0,Shellcode,1,shellcode
-0.124196563442306,-0.19667188312469627,-0.4134052657437681,-0.1860411478064247,-0.379952234002974,-0.42201734895616666,-0.44638829600650876,-0.06471164910276367,-0.20243528546465753,-0.1884192163160399,0.0,0.0,-0.548914600388818,0.0,0.034790003668648366,0.0,0.0,Shellcode,1,shellcode
-0.6567865038522626,-1.7230419309240497,-1.41358808992599,-1.6329982705869572,-2.015742594047945,-0.9041157093253538,-2.6748848270027095,1.9138396804612412,2.0596341501816293,-1.8279148941509258,0.0,0.0,-0.08074125071129871,0.0,-1.025840034327047,0.0,-0.8009099181073703,Shellcode,1,shellcode
-0.37683262283722985,-0.19667188312469627,-0.262122645290886,-0.1860411478064247,-0.379952234002974,-0.15435580559052658,-0.44638829600650876,0.10920509101098436,0.06845979043191756,-0.04404580883978264,0.0,0.0,-0.05259426371683773,0.0,-0.16495721594909377,0.0,0.0,Shellcode,1,shellcode
-0.18073379406954454,-0.19667188312469627,-0.33749817375578717,-0.1860411478064247,-0.379952234002974,-0.287716334516583,-0.44638829600650876,-0.03346624229166751,-0.12189520054719366,-0.16231420582214168,0.0,0.0,-0.29220061326004265,0.0,-0.010670694903644945,0.0,0.0,Shellcode,1,shellcode
-0.08450394820374044,-0.19667188312469627,-0.41464765795548647,-0.1860411478064247,-0.379952234002974,-0.42421549052628543,-0.44638829600650876,-0.08497493704665961,-0.22324923888897272,-0.20540008034034957,0.0,0.0,-0.548914600388818,0.0,0.05678812527290452,0.0,0.0,Shellcode,1,shellcode
0.2776769658269016,-0.19667188312469627,-0.3582395125253162,-0.1860411478064247,-0.379952234002974,-0.3244136017234979,-0.44638829600650876,-0.22970362538511174,-0.3343481962738462,-0.3282680826386107,0.0,0.0,-0.3602223657670661,0.0,0.22871622966238406,0.0,0.0,Shellcode,1,shellcode
-0.6567791460953519,-1.7230419309240497,-1.2016558456776347,-1.6329982705869572,-2.015742594047945,-0.5291479079041299,-2.6748848270027095,1.7962565844076983,2.0819195802794366,-1.8279148941509258,0.0,0.0,0.6251751953406505,0.0,-1.024474327297787,0.0,-0.8009099181073703,Shellcode,1,shellcode
-0.32063018170799273,-0.19667188312469627,-0.4260228750191795,-0.1860411478064247,-0.379952234002974,-0.44434145176540574,-0.44638829600650876,0.06086066429685753,-0.08531233744407338,-0.08397898434901495,0.0,0.0,-0.5904126953047635,0.0,-0.10360844530999369,0.0,0.0,Shellcode,1,shellcode
-0.6567850322979374,-1.7230419309240497,-1.3625347543245423,-1.6329982705869572,-2.015742594047945,-0.8137879865496662,-2.6748848270027095,1.8853142411941755,2.064827709138461,-1.8279148941509258,0.0,0.0,0.08920518777238642,0.0,-1.0255663517786133,0.0,-0.8009099181073703,Shellcode,1,shellcode
-0.6567865038522626,-1.7230419309240497,-1.0838120156272066,-1.6329982705869572,-2.015742594047945,-0.3206489981616211,-2.6748848270027095,1.9138396804612412,2.2727517470663874,-1.8279148941509258,0.0,0.0,1.0180864347245353,0.0,-1.025840034327047,0.0,-0.8009099181073703,Shellcode,1,shellcode
-0.0228958963008649,-0.10243597374759404,-0.42493669721644384,-0.1860411478064247,-0.16868979759413125,-0.5062590207951335,-0.33589122473071187,-0.08484279099756138,-0.2825874264602885,-0.16594016418075563,0.0,0.0,-0.7040808959239147,0.0,0.09505637258999146,0.0,0.0,Shellcode,1,shellcode
-0.4093046419797434,-0.19667188312469627,-0.4377624842151284,-0.1860411478064247,-0.379952234002974,-0.46511212526703116,-0.44638829600650876,0.1413937258831275,-0.013088201206581407,-0.017520240205634655,0.0,0.0,-0.6333671575130067,0.0,-0.2054369933169928,0.0,0.0,Shellcode,1,shellcode
-0.025749131017061222,-0.10243597374759404,-0.23016794047509875,-0.1860411478064247,-0.16868979759413125,-0.16165826049145923,-0.33589122473071187,-0.08353982738845199,-0.1558739888081387,-0.1648469352914226,0.0,0.0,-0.06958759462931542,0.0,0.09732475113579307,0.0,0.0,Shellcode,1,shellcode
-0.6567968047737422,-1.7230419309240497,-1.3217699638328448,-1.6329982705869572,-2.015742594047945,-0.7416635964160151,-2.6748848270027095,2.4174543826180814,2.6103870205358346,-1.8279148941509258,0.0,0.0,0.2249561308049288,0.0,-1.0277634485740839,0.0,-0.8009099181073703,Shellcode,1,shellcode
-0.3233752974998805,-0.19667188312469627,-0.43380735211117794,-0.1860411478064247,-0.379952234002974,-0.4581143831603091,-0.44638829600650876,0.0630437282534428,-0.08779762673899917,-0.08217303226593697,0.0,0.0,-0.6117015199790793,0.0,-0.10481810054117856,0.0,0.0,Shellcode,1,shellcode
0.7412410596591281,-0.10243597374759404,-0.4235270595114218,-0.1860411478064247,-0.16868979759413125,-0.5037649748658448,-0.33589122473071187,-0.33240045392566786,-0.5372586502930279,-0.3786789555903045,0.0,0.0,-0.7040808959239147,0.0,0.39075544836313014,0.0,0.0,Shellcode,1,shellcode
-0.6567953332091162,-1.7230419309240497,-1.4491725065192333,-1.6329982705869572,-2.015742594047945,-0.9670745596982548,-2.6748848270027095,2.249582492268487,2.364184176305694,-1.8279148941509258,0.0,0.0,-0.1991457195793227,0.0,-1.027487853116857,0.0,-0.8009099181073703,Shellcode,1,shellcode
2.6920114556206722,2.962290047364872,1.4380962303613594,2.4277556440151407,3.4755332847463762,0.9824671165215471,2.792648382269684,0.16787417269291885,-0.3756571870433479,0.8589491429657905,0.0,0.0,-0.3660707451226156,0.0,0.17547939898384943,0.0,0.0,Worms,1,worms
-0.0022624482959231478,-0.4458889576016589,-0.35391197635452054,-0.4095197091966907,-0.662800874961527,-0.22810538740756298,-0.5998319722286254,-0.1953731906269717,-0.19731680568550408,-0.33456458009812773,0.0,0.0,0.0918000716300946,0.0,0.18494532054451462,0.0,0.0,Shellcode,1,shellcode
1.2034723830721583,-0.10243597374759404,-0.3014161128048567,-0.1860411478064247,-0.16868979759413125,-0.287716334516583,-0.33589122473071187,-0.4343688444612133,-0.5694890287470481,-0.4714216913779062,0.0,0.0,-0.295516968759091,0.0,0.5277657859047429,0.0,0.0,Shellcode,1,shellcode
-0.18623648444268454,-0.19667188312469627,-0.4311941121523127,-0.1860411478064247,-0.379952234002974,-0.45349082601619894,-0.44638829600650876,-0.03025474999637539,-0.1793049386827137,-0.15963606796124347,0.0,0.0,-0.6117015199790793,0.0,-0.009061471887369882,0.0,0.0,Shellcode,1,shellcode
1.1514748812515934,-0.10243597374759404,-0.28274290106807115,-0.1860411478064247,-0.16868979759413125,-0.2546781662319577,-0.33589122473071187,-0.4238854801900692,-0.5458046795002364,-0.46165981963629954,0.0,0.0,-0.2468717637824875,0.0,0.5036555984923559,0.0,0.0,Shellcode,1,shellcode
-0.6567835607450837,-1.7230419309240497,-1.45496717823843,-1.6329982705869572,-2.015742594047945,-0.9773269652357459,-2.6748848270027095,1.8597974145255702,1.9801264490575716,-1.8279148941509258,0.0,0.0,-0.21842291427784197,0.0,-1.0252929403372555,0.0,-0.8009099181073703,Shellcode,1,shellcode
0.34666116429183647,-0.10243597374759404,-0.4070212150611954,-0.1860411478064247,-0.16868979759413125,-0.4745614894497737,-0.33589122473071187,-0.223308254149548,-0.4121444775779066,-0.28342325042725414,0.0,0.0,-0.6587395433302782,0.0,0.2683933260380756,0.0,0.0,Shellcode,1,shellcode
-0.13524835643072536,-0.19667188312469627,-0.3917336125442415,-0.1860411478064247,-0.379952234002974,-0.3836740936284546,-0.44638829600650876,-0.058838245757884884,-0.18229524936297586,-0.1835050581139799,0.0,0.0,-0.46991450913863336,0.0,0.020943975371065113,0.0,0.0,Shellcode,1,shellcode
-0.14130150275197179,-0.19667188312469627,-0.41840030526031446,-0.1860411478064247,-0.379952234002974,-0.43085498002157757,-0.44638829600650876,-0.05557552966691051,-0.19640355849175273,-0.18077666954815952,0.0,0.0,-0.569487800041417,0.0,0.026524889724924738,0.0,0.0,Shellcode,1,shellcode
0.0762627810773003,-0.19667188312469627,-0.3905663970624927,-0.1860411478064247,-0.379952234002974,-0.38160896085675955,-0.44638829600650876,-0.15648805397109083,-0.28007341788667245,-0.26571546211941427,0.0,0.0,-0.46991450913863336,0.0,0.15102571171367488,0.0,0.0,Shellcode,1,shellcode
-0.6567717883752295,-1.7230419309240497,-1.4729220508139533,-1.6329982705869572,-2.015742594047945,-1.0090941893234253,-2.6748848270027095,1.7174442883752217,1.8296101054871872,-1.8279148941509258,0.0,0.0,-0.2781458108295074,0.0,-1.02311534460413,0.0,-0.8009099181073703,Shellcode,1,shellcode
-0.6567865038522626,-1.7230419309240497,-1.3469837097441824,-1.6329982705869572,-2.015742594047945,-0.7862738108904506,-2.6748848270027095,1.9138396804612412,2.1027163611243576,-1.8279148941509258,0.0,0.0,0.14098653938626735,0.0,-1.025840034327047,0.0,-0.8009099181073703,Shellcode,1,shellcode
-0.4154342318827046,-0.19667188312469627,-0.3870868897432873,-0.1860411478064247,-0.379952234002974,-0.37545273288805764,-0.44638829600650876,0.14790735716969142,0.02613986302553045,-0.012157968044488442,0.0,0.0,-0.46991450913863336,0.0,-0.20905294193842877,0.0,0.0,Shellcode,1,shellcode
0.08423354271078061,-0.19667188312469627,-0.19277859239342116,-0.1860411478064247,-0.379952234002974,-0.03166665487248448,-0.44638829600650876,-0.15967933381673977,-0.15579816224104012,-0.2684231890255644,0.0,0.0,0.1818631727288168,0.0,0.15892920976612762,0.0,0.0,Shellcode,1,shellcode
-0.6567923900842788,-1.7230419309240497,-1.3787749899331125,-1.6329982705869572,-2.015742594047945,-0.8425215351529265,-2.6748848270027095,2.0817108441545327,2.245945011989893,-1.8279148941509258,0.0,0.0,0.035136234597408784,0.0,-1.0269374863792013,0.0,-0.8009099181073703,Shellcode,1,shellcode
1.2013437577739505,1.8457410387579631,0.9261601078385239,1.2234785613902657,2.458939042473126,0.3629652533348871,2.2971765244528504,0.17711068628594925,-0.3133743576017607,0.8569309370962516,0.0,0.0,-0.19727326663784564,0.0,0.14265152770578568,0.0,0.0,Worms,1,worms
